sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
L319,-73.553318221413164000,45.495881354610759000,-73.553301739393746000,45.495844392619944000,1,NORMAL,Double,L320,Brennan,0,Régulier Payez-Partez,300,S,
L320,-73.553318221413164000,45.495881354610759000,-73.553264460247988000,45.495891891979852000,1,NORMAL,Double,L319,Brennan,0,Régulier Payez-Partez,300,S,
L321,-73.553243587726797000,45.495975495124362000,-73.553227559804185000,45.495938908725400000,1,NORMAL,Double,L322,Brennan,1,Régulier Payez-Partez,300,S,
L322,-73.553243587726797000,45.495975495124362000,-73.553193321949635000,45.495982532848394000,1,NORMAL,Double,L321,Brennan,1,Régulier Payez-Partez,300,S,
L324,-73.553357851512587000,45.495610608241030000,-73.553396989397712000,45.495591115757435000,1,NORMAL,Double,L325,Brennan,0,Régulier Payez-Partez,300,S,
L325,-73.553357851512587000,45.495610608241030000,-73.553358252467277000,45.495642119827529000,1,NORMAL,Double,L324,Brennan,0,Régulier Payez-Partez,300,S,
L326,-73.553287834860825000,45.495706493072291000,-73.553326922461892000,45.495686925782948000,1,NORMAL,Double,L327,Brennan,0,Régulier Payez-Partez,300,S,
L327,-73.553287834860825000,45.495706493072291000,-73.553288185402437000,45.495737929827591000,1,NORMAL,Double,L326,Brennan,0,Régulier Payez-Partez,300,S,
L328,-73.553210705974564000,45.495800238799852000,-73.553249889588869000,45.495783322485622000,1,NORMAL,Double,L329,Brennan,1,Régulier Payez-Partez,300,S,
L329,-73.553210705974564000,45.495800238799852000,-73.553209795765454000,45.495829901985992000,1,NORMAL,Double,L328,Brennan,1,Régulier Payez-Partez,300,S,
L330,-73.553131656518374000,45.495892842565020000,-73.553170616313210000,45.495876864765933000,1,NORMAL,Double,L331,Brennan,1,Régulier Payez-Partez,300,S,
L331,-73.553131656518374000,45.495892842565020000,-73.553131619572170000,45.495923902715447000,1,NORMAL,Double,L330,Brennan,1,Régulier Payez-Partez,300,S,
L332,-73.553085722669934000,45.495947277497130000,-73.553094789850974000,45.495966802691555000,1,NORMAL,Simple,,Brennan,1,Régulier Payez-Partez,300,S,
L341,-73.553043300038652000,45.497329502649123000,-73.552988002227337000,45.497297665090642000,1,NORMAL,Double,L342,Commune,0,Régulier Payez-Partez,300,S,
L342,-73.553043300038652000,45.497329502649123000,-73.552983192754411000,45.497355217132871000,1,NORMAL,Double,L341,Commune,0,Régulier Payez-Partez,300,S,
L347,-73.552966190683620000,45.497779516153088000,-73.552945712236692000,45.497751460934616000,1,NORMAL,Double,L348,Commune,1,Régulier Payez-Partez,300,S,
L348,-73.552966190683620000,45.497779516153088000,-73.552941075209517000,45.497805521637666000,1,NORMAL,Double,L347,Commune,1,Régulier Payez-Partez,300,S,
L349,-73.552957177600575000,45.497887368728158000,-73.552936438173660000,45.497859582340020000,1,NORMAL,Double,L350,Commune,1,Régulier Payez-Partez,300,S,
L350,-73.552957177600575000,45.497887368728158000,-73.552931801128977000,45.497913643042558000,1,NORMAL,Double,L349,Commune,1,Régulier Payez-Partez,300,S,
L351,-73.552948164483425000,45.497995221301359000,-73.552927164075470000,45.497967703743484000,1,NORMAL,Double,L352,Commune,1,Régulier Payez-Partez,300,S,
L352,-73.552948164483425000,45.497995221301359000,-73.552922527013109000,45.498021764443749000,1,NORMAL,Double,L351,Commune,1,Régulier Payez-Partez,300,S,
L353,-73.552941822681447000,45.498054362272093000,-73.552918041179254000,45.498074061962463000,1,NORMAL,Simple,,Commune,0,Régulier Payez-Partez,300,S,
L354,-73.552969397661855000,45.498328984514849000,-73.552924137981790000,45.498305413971963000,1,NORMAL,Double,L355,Commune,1,Régulier Payez-Partez,300,S,
L355,-73.552969397661855000,45.498328984514849000,-73.552926247445072000,45.498359510707111000,1,NORMAL,Double,L354,Commune,1,Régulier Payez-Partez,300,S,
L356,-73.552975035196582000,45.498446168554473000,-73.552928580550997000,45.498419342585905000,1,NORMAL,Double,L357,Commune,1,Régulier Payez-Partez,300,S,
L357,-73.552975035196582000,45.498446168554473000,-73.552931602148320000,45.498476992258773000,1,NORMAL,Double,L356,Commune,1,Régulier Payez-Partez,300,S,
L358,-73.552979853714149000,45.498563217994693000,-73.552933882706967000,45.498535476308923000,1,NORMAL,Double,L359,Commune,1,Régulier Payez-Partez,300,S,
L359,-73.552979853714149000,45.498563217994693000,-73.552936163270289000,45.498593960358392000,1,NORMAL,Double,L358,Commune,1,Régulier Payez-Partez,300,S,
L362,-73.566609518244789000,45.496673022735081000,-73.566609498380998000,45.496712548970208000,1,NORMAL,Simple,,Peel,1,Régulier Payez-Partez,300,S,
L363,-73.566541128501726000,45.496639626797844000,-73.566548187836261000,45.496682927598208000,1,NORMAL,Double,L364,Peel,1,Régulier Payez-Partez,300,S,
L364,-73.566541128501726000,45.496639626797844000,-73.566478118720951000,45.496649074561269000,1,NORMAL,Double,L363,Peel,1,Régulier Payez-Partez,300,S,
L365,-73.566403208098251000,45.496572623681317000,-73.566411090961580000,45.496616690840149000,1,NORMAL,Double,L366,Peel,1,Régulier Payez-Partez,300,S,
L366,-73.566403208098251000,45.496572623681317000,-73.566342865929215000,45.496583728591126000,1,NORMAL,Double,L365,Peel,1,Régulier Payez-Partez,300,S,
L367,-73.566267757511497000,45.496505654958455000,-73.566274640976573000,45.496550766301134000,1,NORMAL,Double,L368,Peel,1,Régulier Payez-Partez,300,S,
L368,-73.566267757511497000,45.496505654958455000,-73.566204865539007000,45.496517054825389000,1,NORMAL,Double,L367,Peel,1,Régulier Payez-Partez,300,S,
L369,-73.566129238098000000,45.496440109604492000,-73.566136556933031000,45.496484051957665000,1,NORMAL,Double,L370,Peel,1,Régulier Payez-Partez,300,S,
L370,-73.566129238098000000,45.496440109604492000,-73.566073423927321000,45.496453549577225000,1,NORMAL,Double,L369,Peel,1,Régulier Payez-Partez,300,S,
L373,-73.565909211677493000,45.496328206179228000,-73.565910802690198000,45.496372591842054000,1,NORMAL,Double,L374,Peel,1,Régulier Payez-Partez,300,S,
L374,-73.565909211677493000,45.496328206179228000,-73.565853013059169000,45.496344670863742000,1,NORMAL,Double,L373,Peel,1,Régulier Payez-Partez,300,S,
L379,-73.565246544144855000,45.496040168568825000,-73.565254366072594000,45.496082411164949000,1,NORMAL,Double,L380,Peel,1,Régulier Payez-Partez,300,S,
L380,-73.565246544144855000,45.496040168568825000,-73.565183070720721000,45.496060730306795000,1,NORMAL,Double,L379,Peel,1,Régulier Payez-Partez,300,S,
L381,-73.565090541973291000,45.495990604168192000,-73.565104717704756000,45.496035898790083000,1,NORMAL,Simple,,Peel,1,Régulier Payez-Partez,300,S,
L382,-73.565013973847641000,45.495965668098734000,-73.565031133507503000,45.496012578532088000,1,NORMAL,Double,L383,Peel,1,Régulier Payez-Partez,300,S,
L383,-73.565013973847641000,45.495965668098734000,-73.564962515512292000,45.495990834012517000,1,NORMAL,Double,L382,Peel,1,Régulier Payez-Partez,300,S,
L385,-73.564812584494433000,45.495901515671619000,-73.564829718080759000,45.495947984170499000,1,NORMAL,Double,L386,Peel,1,Régulier Payez-Partez,300,S,
L386,-73.564812584494433000,45.495901515671619000,-73.564754614698884000,45.495924184292676000,1,NORMAL,Double,L385,Peel,1,Régulier Payez-Partez,300,S,
L387,-73.564660026597181000,45.495853415473569000,-73.564677886138256000,45.495899869331140000,1,NORMAL,Double,L388,Peel,1,Régulier Payez-Partez,300,S,
L388,-73.564660026597181000,45.495853415473569000,-73.564602782884336000,45.495876069352327000,1,NORMAL,Double,L387,Peel,1,Régulier Payez-Partez,300,S,
L389,-73.564514291388122000,45.495807713802229000,-73.564528791699288000,45.495852621716402000,1,NORMAL,Double,L390,Peel,1,Régulier Payez-Partez,300,S,
L390,-73.564514291388122000,45.495807713802229000,-73.564454800575732000,45.495829174033304000,1,NORMAL,Double,L389,Peel,1,Régulier Payez-Partez,300,S,
L391,-73.564366469072994000,45.495760456390244000,-73.564382947982622000,45.495806403981632000,1,NORMAL,Double,L392,Peel,1,Régulier Payez-Partez,300,S,
L392,-73.564366469072994000,45.495760456390244000,-73.564311095447422000,45.495783633885551000,1,NORMAL,Double,L391,Peel,1,Régulier Payez-Partez,300,S,
L393,-73.564219403048782000,45.495714206186896000,-73.564239242970075000,45.495760863744131000,1,NORMAL,Double,L394,Peel,1,Régulier Payez-Partez,300,S,
L394,-73.564219403048782000,45.495714206186896000,-73.564167390550608000,45.495738093557414000,1,NORMAL,Double,L393,Peel,1,Régulier Payez-Partez,300,S,
L395,-73.564079273475684000,45.495669175691034000,-73.564095538189008000,45.495715323325371000,1,NORMAL,Double,L396,Peel,1,Régulier Payez-Partez,300,S,
L396,-73.564079273475684000,45.495669175691034000,-73.564022317270485000,45.495692119327110000,1,NORMAL,Double,L395,Peel,1,Régulier Payez-Partez,300,S,
L397,-73.563932285324341000,45.495623482977017000,-73.563950122872342000,45.495669240573122000,1,NORMAL,Double,L398,Peel,1,Régulier Payez-Partez,300,S,
L398,-73.563932285324341000,45.495623482977017000,-73.563877928532520000,45.495646361774284000,1,NORMAL,Double,L397,Peel,1,Régulier Payez-Partez,300,S,
L399,-73.563787559682055000,45.495575647180871000,-73.563804707792727000,45.495623157636146000,1,NORMAL,Double,L400,Peel,1,Régulier Payez-Partez,300,S,
L400,-73.563787559682055000,45.495575647180871000,-73.563731487113060000,45.495599953451858000,1,NORMAL,Double,L399,Peel,1,Régulier Payez-Partez,300,S,
L401,-73.563641865028842000,45.495530610256374000,-73.563660233869030000,45.495577372698776000,1,NORMAL,Double,L402,Peel,1,Régulier Payez-Partez,300,S,
L402,-73.563641865028842000,45.495530610256374000,-73.563590263752062000,45.495555198519355000,1,NORMAL,Double,L401,Peel,1,Régulier Payez-Partez,300,S,
L414,-73.564532092454129000,45.496034680438520000,-73.564582942580387000,45.496016317819631000,1,NORMAL,Double,L415,Peel,1,Régulier Payez-Partez,300,S,
L415,-73.564532092454129000,45.496034680438520000,-73.564515176084370000,45.495994840925782000,1,NORMAL,Double,L414,Peel,1,Régulier Payez-Partez,300,S,
L416,-73.564382622410619000,45.495987557149860000,-73.564437262696813000,45.495970160086131000,1,NORMAL,Double,L417,Peel,1,Régulier Payez-Partez,300,S,
L417,-73.564382622410619000,45.495987557149860000,-73.564365197154473000,45.495947320586040000,1,NORMAL,Double,L416,Peel,1,Régulier Payez-Partez,300,S,
L418,-73.564242656111830000,45.495943428415593000,-73.564297851415574000,45.495925964932645000,1,NORMAL,Double,L419,Peel,1,Régulier Payez-Partez,300,S,
L419,-73.564242656111830000,45.495943428415593000,-73.564225785985897000,45.495903125344356000,1,NORMAL,Double,L418,Peel,1,Régulier Payez-Partez,300,S,
L420,-73.564128984322579000,45.495908299382421000,-73.564155070920918000,45.495881791913035000,1,NORMAL,Simple,,Peel,1,Régulier Payez-Partez,300,S,
L423,-73.563924382230198000,45.495842005563233000,-73.563974159289089000,45.495824455422493000,1,NORMAL,Double,L424,Peel,1,Régulier Payez-Partez,300,S,
L424,-73.563924382230198000,45.495842005563233000,-73.563905558378579000,45.495802713567386000,1,NORMAL,Double,L423,Peel,1,Régulier Payez-Partez,300,S,
L425,-73.563780220676364000,45.495795645188402000,-73.563834049256243000,45.495780049942653000,1,NORMAL,Double,L426,Peel,1,Régulier Payez-Partez,300,S,
L426,-73.563780220676364000,45.495795645188402000,-73.563762540191234000,45.495757386273958000,1,NORMAL,Double,L425,Peel,1,Régulier Payez-Partez,300,S,
L427,-73.563634143165260000,45.495751985231159000,-73.563689320442407000,45.495734180365581000,1,NORMAL,Double,L428,Peel,1,Régulier Payez-Partez,300,S,
L428,-73.563634143165260000,45.495751985231159000,-73.563617897030440000,45.495711543715679000,1,NORMAL,Double,L427,Peel,1,Régulier Payez-Partez,300,S,
L429,-73.563489636839535000,45.495705822646649000,-73.563544164178964000,45.495688175055136000,1,NORMAL,Double,L430,Peel,1,Régulier Payez-Partez,300,S,
L430,-73.563489636839535000,45.495705822646649000,-73.563472911956850000,45.495665592534664000,1,NORMAL,Double,L429,Peel,1,Régulier Payez-Partez,300,S,
L431,-73.563345054111679000,45.495659776901114000,-73.563398580467649000,45.495642034010594000,1,NORMAL,Double,L432,Peel,1,Régulier Payez-Partez,300,S,
L432,-73.563345054111679000,45.495659776901114000,-73.563328782485982000,45.495619912268801000,1,NORMAL,Double,L431,Peel,1,Régulier Payez-Partez,300,S,
L435,-73.565944764875624000,45.497376962857061000,-73.565891475881074000,45.497398944343360000,1,NORMAL,Simple,,Cathédrale,1,Régulier Payez-Partez,300,S,
L436,-73.565828327484709000,45.497321689614466000,-73.565829571237202000,45.497369811629966000,1,NORMAL,Double,L437,Cathédrale,1,Régulier Payez-Partez,300,S,
L437,-73.565828327484709000,45.497321689614466000,-73.565763133411821000,45.497338545501712000,1,NORMAL,Double,L436,Cathédrale,1,Régulier Payez-Partez,300,S,
L438,-73.565689986119921000,45.497256494573747000,-73.565692504006165000,45.497305306704774000,1,NORMAL,Double,L439,Cathédrale,1,Régulier Payez-Partez,300,S,
L439,-73.565689986119921000,45.497256494573747000,-73.565624419145323000,45.497273265313744000,1,NORMAL,Double,L438,Cathédrale,1,Régulier Payez-Partez,300,S,
L440,-73.565551567739192000,45.497190813493191000,-73.565556334361688000,45.497241223881929000,1,NORMAL,Double,L441,Cathédrale,1,Régulier Payez-Partez,300,S,
L441,-73.565551567739192000,45.497190813493191000,-73.565485466144921000,45.497207872453679000,1,NORMAL,Double,L440,Cathédrale,1,Régulier Payez-Partez,300,S,
L442,-73.565412830143885000,45.497125429375458000,-73.565415964503089000,45.497175164071244000,1,NORMAL,Double,L443,Cathédrale,1,Régulier Payez-Partez,300,S,
L443,-73.565412830143885000,45.497125429375458000,-73.565352970259823000,45.497145518086988000,1,NORMAL,Double,L442,Cathédrale,1,Régulier Payez-Partez,300,S,
L445,-73.565213333616143000,45.497031248790250000,-73.565209422881281000,45.497076672288195000,1,NORMAL,Double,L446,Cathédrale,1,Régulier Payez-Partez,300,S,
L446,-73.565213333616143000,45.497031248790250000,-73.565148216708394000,45.497047867583895000,1,NORMAL,Double,L445,Cathédrale,1,Régulier Payez-Partez,300,S,
L447,-73.565075786972258000,45.496966052548686000,-73.565079015795078000,45.497015300339776000,1,NORMAL,Double,L448,Cathédrale,1,Régulier Payez-Partez,300,S,
L448,-73.565075786972258000,45.496966052548686000,-73.565009814961499000,45.496982733052633000,1,NORMAL,Double,L447,Cathédrale,1,Régulier Payez-Partez,300,S,
L449,-73.564940186988309000,45.496902141810992000,-73.564942219740516000,45.496950921322892000,1,NORMAL,Double,L450,Cathédrale,1,Régulier Payez-Partez,300,S,
L450,-73.564940186988309000,45.496902141810992000,-73.564880651887123000,45.496921946131891000,1,NORMAL,Double,L449,Cathédrale,1,Régulier Payez-Partez,300,S,
L451,-73.565749581033359000,45.497482798031555000,-73.565799868837118000,45.497475232903390000,1,NORMAL,Double,L452,Cathédrale,0,Régulier Payez-Partez,300,S,
L452,-73.565749581033359000,45.497482798031555000,-73.565734082181493000,45.497444273254793000,1,NORMAL,Double,L451,Cathédrale,0,Régulier Payez-Partez,300,S,
L453,-73.565605478336764000,45.497414888677660000,-73.565661795644303000,45.497410254634495000,1,NORMAL,Double,L454,Cathédrale,0,Régulier Payez-Partez,300,S,
L454,-73.565605478336764000,45.497414888677660000,-73.565589342011378000,45.497376157290027000,1,NORMAL,Double,L453,Cathédrale,0,Régulier Payez-Partez,300,S,
L455,-73.565460134377545000,45.497346574922737000,-73.565516547302735000,45.497341899344221000,1,NORMAL,Double,L456,Cathédrale,0,Régulier Payez-Partez,300,S,
L456,-73.565460134377545000,45.497346574922737000,-73.565442922430051000,45.497307250624772000,1,NORMAL,Double,L455,Cathédrale,0,Régulier Payez-Partez,300,S,
L457,-73.565311410766654000,45.497276481223437000,-73.565369197878809000,45.497272554905933000,1,NORMAL,Double,L458,Cathédrale,0,Régulier Payez-Partez,300,S,
L458,-73.565311410766654000,45.497276481223437000,-73.565302224466777000,45.497241036280670000,1,NORMAL,Double,L457,Cathédrale,0,Régulier Payez-Partez,300,S,
L460,-73.565056338145567000,45.497156828706061000,-73.565104604272506000,45.497148540430153000,1,NORMAL,Double,L461,Cathédrale,0,Régulier Payez-Partez,300,S,
L461,-73.565056338145567000,45.497156828706061000,-73.565046564539102000,45.497121225868611000,1,NORMAL,Double,L460,Cathédrale,0,Régulier Payez-Partez,300,S,
L462,-73.564927232014483000,45.497098082786735000,-73.564981095651731000,45.497090414943401000,1,NORMAL,Double,L463,Cathédrale,0,Régulier Payez-Partez,300,S,
L463,-73.564927232014483000,45.497098082786735000,-73.564916559044391000,45.497060042697832000,1,NORMAL,Double,L462,Cathédrale,0,Régulier Payez-Partez,300,S,
L464,-73.564798725429569000,45.497038541092373000,-73.564851470162793000,45.497029410470034000,1,NORMAL,Double,L465,Cathédrale,0,Régulier Payez-Partez,300,S,
L465,-73.564798725429569000,45.497038541092373000,-73.564790012671992000,45.497000206360958000,1,NORMAL,Double,L464,Cathédrale,0,Régulier Payez-Partez,300,S,
L470,-73.560348361813652000,45.498615641108287000,-73.560336939026016000,45.498578083282595000,1,NORMAL,Double,L471,Saint-Maurice,0,Régulier Payez-Partez,300,S,
L471,-73.560348361813652000,45.498615641108287000,-73.560293576429942000,45.498622438396637000,1,NORMAL,Double,L470,Saint-Maurice,0,Régulier Payez-Partez,300,S,
L472,-73.560256717206073000,45.498708922296125000,-73.560250198905706000,45.498670200275882000,1,NORMAL,Double,L473,Saint-Maurice,0,Régulier Payez-Partez,300,S,
L473,-73.560256717206073000,45.498708922296125000,-73.560204543575523000,45.498716900414585000,1,NORMAL,Double,L472,Saint-Maurice,0,Régulier Payez-Partez,300,S,
L474,-73.560165072295931000,45.498802203409056000,-73.560158888169894000,45.498763600534687000,1,NORMAL,Double,L475,Saint-Maurice,0,Régulier Payez-Partez,300,S,
L475,-73.560165072295931000,45.498802203409056000,-73.560113232688806000,45.498810300636229000,1,NORMAL,Double,L474,Saint-Maurice,0,Régulier Payez-Partez,300,S,
